PREDDEG,CONTROL,LOCALE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,PPTUG_EF,INEXPFTE,AVGFACSAL,PCTPELL,PCTFLOAN,CDR2,PAR_ED_PCT_PS,GRAD_DEBT_MDN,MD_FAMINC,MD_EARN_WNE_P6,MD_EARN_WNE_P8,COST
1.0,1.0,21.0,162.0,0.6543,0.2716,0.0062,0.0185,0.0,0.0,0.1914,8289.0,6064.034379444865,0.493,0.5349,0.131,0.3055555556,8444.0,25021.5,32369.0,32126.0,20544.0
1.0,3.0,21.0,48.0,0.0,0.125,0.875,0.0,0.0,0.0,0.5208,3306.0,5560.504788844073,0.5196,0.0,0.0,0.3846153846,11082.096105015185,13697.5,18169.0,24914.0,15594.0
1.0,1.0,43.0,119.0,0.4538,0.0336,0.1681,0.0084,0.1513,0.0,0.2689,18539.0,5196.7989828276395,0.1302,0.0,0.0,0.3578947368,5737.114839849728,3197.5,20491.0,19798.0,6445.0
1.0,1.0,42.0,23.0,0.8261,0.1304,0.0435,0.0,0.0,0.0,0.0,7069.0,6095.521958262609,0.7895,0.7368,0.019,0.3777777778,7695.0,17376.5,31087.0,32629.213639693487,19412.0
1.0,3.0,12.0,317.0,0.0978,0.6782,0.0978,0.0221,0.0,0.0032,0.0,7001.0,4469.28396860858,0.5883,0.5338,0.076,0.5362776025,6333.0,13864.0,21683.0,19760.0,50840.0
1.0,3.0,21.0,194.0,0.3454,0.0309,0.5155,0.0103,0.0103,0.0155,0.0,3229.0,4442.732556029166,0.3821,0.392,0.125,0.4739583333,6333.0,23204.0,21089.0,17962.0,21717.0
1.0,1.0,41.0,160.0,0.4875,0.0375,0.0688,0.0,0.1188,0.0,0.725,8821.0,6057.8474738867135,0.1115,0.0,0.0,0.3670886076,10921.654492214162,21368.0,33798.0,32504.0,9793.0
1.0,1.0,33.0,458.0,0.5546,0.0175,0.2031,0.0022,0.0197,0.0153,0.7424,11469.0,6944.017857930255,0.1376,0.0,0.0,0.4434782609,13676.964710401673,21620.0,29924.0,36954.0,26759.760623049868
1.0,1.0,41.0,18.0,0.9444,0.0,0.0,0.0556,0.0,0.0,0.0,7504.0,6348.571979397739,0.3333,0.4359,0.076,0.5063239277488691,13805.82908432539,28497.0,41838.0,38385.0,18036.0
1.0,1.0,42.0,745.0,0.6604,0.0537,0.1248,0.0174,0.1409,0.0027,0.6161,11150.0,5609.317231188098,0.0668,0.0,0.0,0.4155844156,9686.914459094742,17784.0,31149.0,27656.0,9474.0
1.0,1.0,21.0,65.0,0.6308,0.1538,0.1538,0.0308,0.0,0.0,0.0,6437.0,6836.587391698953,0.7008,0.8346,0.128,0.3939393939,17678.0,23000.0,44656.0,44042.0,23227.0
1.0,1.0,32.0,268.0,0.5784,0.0448,0.0299,0.0112,0.0858,0.0037,0.5746,12870.0,6815.079678281252,0.0933,0.0,0.0,0.4954954955,9932.684911862081,14739.0,22966.0,32365.0,12401.0
1.0,1.0,33.0,19.0,0.7368,0.0526,0.2105,0.0,0.0,0.0,0.0,43077.0,6958.625178839389,0.5484,0.3871,0.152,0.5479131960522985,9837.679541587328,28995.5,34757.0,31508.0,32100.0
1.0,3.0,11.0,138.0,0.8188,0.0507,0.087,0.0072,0.0072,0.0,0.0,4545.0,6010.026597558482,0.3413,0.4027,0.03,0.5914306312667454,6650.0,39924.0,25442.0,28174.0,16910.0
1.0,1.0,21.0,31.0,0.3226,0.2903,0.1613,0.1613,0.0,0.0,0.0,10268.0,8417.82556361553,0.5294,0.6618,0.04,0.3653846154,15699.570938638963,31930.5,41962.0,51380.0,22734.0
1.0,3.0,22.0,99.0,0.3636,0.2121,0.0808,0.0101,0.0,0.0,0.0,1434.0,5333.515621726405,0.8515,0.9406,0.13,0.4728829686,9500.0,16094.0,24564.0,26657.0,23600.0
1.0,3.0,13.0,116.0,0.1897,0.3017,0.1293,0.0259,0.0,0.0086,0.0,1284.0,5406.8186833716145,0.8222,0.8978,0.091,0.4259621657,9500.0,16513.0,25016.0,27311.0,23550.0
2.0,2.0,13.0,237.0,0.2194,0.173,0.1899,0.0,0.0042,0.0,0.6371,5858.0,3801.0,0.2711,0.2444,0.09,0.501103720950194,12404.398615477701,13559.0,31012.0,31276.03827557132,19773.0
1.0,3.0,13.0,30.0,0.1,0.8667,0.0333,0.0,0.0,0.0,0.0,1237.0,4616.704179887903,0.5686,0.0,0.0,0.45834009255377556,9233.800836996767,4413.0,21357.0,20873.0,9885.0
1.0,3.0,21.0,1216.0,0.3561,0.0773,0.4194,0.0181,0.0025,0.0016,0.0,2816.0,7385.182296411481,0.4764,0.6567,0.128,0.4513946424,13124.0,28618.0,46572.0,47765.0,27292.0
2.0,1.0,13.0,4193.0,0.8574,0.0363,0.0525,0.0148,0.0019,0.0012,0.1724,18424.0,9901.0,0.3311,0.6195,0.084,0.6365267313,23961.0,54391.0,43486.0,47180.0,31089.0
2.0,2.0,11.0,275.0,0.5127,0.2473,0.2364,0.0,0.0,0.0036,0.0655,2938.0,4917.0,0.3993,0.5421,0.036,0.5426356589,9500.0,24573.0,37482.0,37748.0,35230.0
1.0,3.0,12.0,304.0,0.1349,0.8059,0.0132,0.0,0.0,0.0,0.0,2547.0,4459.0,0.7051,0.7641,0.101,0.4551386623,7393.0,15980.0,27590.0,30279.0,24052.0
1.0,3.0,11.0,31.0,0.2258,0.2581,0.3226,0.0968,0.0323,0.0323,0.0,11221.0,5907.664268679756,0.4048,0.4524,0.083,0.4571167883,10313.0,13238.0,32757.0,32327.0,30215.0
4.0,2.0,11.0,1127.6019706556808,0.3418846671003506,0.11926954296485481,0.316624542245707,0.06027423977871421,0.01687968931521508,0.007331524625027924,0.2161514288639781,14527.0,6250.0,0.4626068886087172,0.3481384338640793,0.054,0.6440886983604236,14327.169969669978,28366.77979802761,33736.1471180457,35874.18314530393,29433.975726198307
2.0,1.0,21.0,13825.0,0.4443,0.0888,0.3711,0.0443,0.0022,0.0014,0.355,9849.0,11409.0,0.2306,0.0762,0.086,0.5403796055,8250.0,34579.0,36929.0,43433.0,11708.0
2.0,1.0,13.0,6088.0,0.3091,0.0409,0.3098,0.2273,0.0023,0.0056,0.6454,7721.0,12255.0,0.137,0.0008,0.111,0.5179104478,11964.857958734,20994.5,41399.0,44182.0,10912.0
1.0,3.0,13.0,28.0,0.5,0.3571,0.0,0.0,0.0,0.0,0.4286,6634.0,4409.41714546767,0.2955,0.2955,0.155,0.4337349398,9832.0,5890.0,19639.0,17955.0,18140.0
1.0,2.0,12.0,255.0,0.2314,0.7059,0.0118,0.0039,0.0039,0.0,0.0,3209.0,5550.0,0.6881,0.6271,0.057,0.4053337057,13271.0,13648.0,24269.0,27427.0,30153.0
1.0,3.0,13.0,578.0,0.4654,0.2526,0.1471,0.0087,0.0069,0.0052,0.0052,5127.0,5092.0,0.7172,0.8447,0.087,0.4599816007,11250.0,19031.5,31866.0,32889.0,25653.0
1.0,2.0,12.0,22.0,0.9091,0.0455,0.0455,0.0,0.0,0.0,0.0,10849.0,6443.999712831413,0.4286,0.619,0.062,0.5247953728915261,14034.652388081495,25228.0,33037.83610316443,35261.84351594209,27056.045374700938
4.0,3.0,13.0,2932.4242333572347,0.32832505578139304,0.0979831332601443,0.3443287578353859,0.07384423073301055,0.009352494863501287,0.006660589079569158,0.15776290826556327,6610.0,6906.54097334055,0.5291459650938573,0.5097615634167657,0.053,0.6305903271316873,15496.890376086667,30697.029666075883,34873.964322320244,37604.97070028085,26659.494651006287
1.0,1.0,41.0,41.0,0.6585,0.0,0.2195,0.0244,0.0244,0.0,0.2439,14640.0,6925.953181091527,0.0752,0.0,0.0,0.3448275862,10261.142643812254,15250.0,20684.0,32071.0,16198.0
1.0,1.0,41.0,5.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,15566.0,7506.190274905801,0.625,0.5,0.092,0.47984897068485033,12716.40529227787,22936.0,38137.0,42914.0,20049.0
3.0,1.0,21.0,13844.0,0.253,0.0352,0.5128,0.0978,0.0025,0.0029,0.1968,8152.0,10894.0,0.4533,0.2619,0.053,0.5174239082,17350.0,31282.5,47944.0,54594.0,19750.0
1.0,3.0,13.0,79.0,0.3797,0.3418,0.2785,0.0,0.0,0.0,0.4051,1316.0,3895.233689257043,0.6015,0.6015,0.24,0.5465116279,8288.0,17118.0,18955.0,14210.0,13005.0
1.0,3.0,13.0,107.0,0.9439,0.0374,0.0,0.0,0.0,0.0,0.3925,3435.0,5208.758835634027,0.6087,0.6848,0.108,0.4730305268976931,7307.0,14668.5,23625.11321221019,24816.0,22346.0
1.0,3.0,21.0,119.0,0.605,0.3866,0.0084,0.0,0.0,0.0,0.0,2984.0,4160.0,0.66,0.61,0.021,0.2252591894,10555.0,12445.0,25194.0,25413.0,18726.0
1.0,3.0,13.0,165.0,0.1818,0.8,0.0,0.0,0.0,0.0,0.0848,3740.0,3736.0,0.8816,0.8505,0.117,0.4137681159,15917.0,16310.0,25392.0,27661.0,27824.0
1.0,3.0,13.0,53.0,0.1887,0.1887,0.1132,0.0189,0.0,0.0,0.0,1256.0,5349.455122752599,0.7831,0.9277,0.111,0.4145267792,9500.0,15505.5,26175.0,27524.0,22850.0
1.0,3.0,21.0,189.0,0.4497,0.2751,0.1217,0.0265,0.0265,0.0,0.2169,5452.0,6482.291088392163,0.4945,0.6393,0.106,0.4319327731,6365.0,17832.0,40522.0,39191.0,18562.0
1.0,3.0,11.0,90.0,0.1667,0.5111,0.2444,0.0778,0.0,0.0,0.0444,1214.0,5003.989291179503,0.7215,0.557,0.23,0.2322426177,5353.0,0.0,24683.0,25253.0,19325.0
1.0,3.0,31.0,42.0,0.6667,0.3095,0.0238,0.0,0.0,0.0,0.0,2244.0,4864.230291514514,0.2647,0.2353,0.087,0.4554455446,7500.0,13727.5,15514.0,19167.0,15448.0
2.0,1.0,13.0,4900.0,0.579,0.03,0.261,0.0284,0.0122,0.0071,0.6492,6213.0,6512.0,0.214,0.1161,0.106,0.4755571531,9506.0,29102.0,33387.0,38003.0,10640.0
1.0,1.0,11.0,1053.0,0.2488,0.3105,0.3343,0.0617,0.0,0.0057,0.1833,2226.0,5098.490045647499,0.0311,0.0,0.0,0.45,10277.71458382618,13152.0,26769.0,24714.0,9237.0
3.0,2.0,13.0,337.0,0.3027,0.1424,0.3917,0.0208,0.0,0.003,0.3828,10997.0,7030.0,0.5278,0.5255,0.1,0.3495807128,27675.0,13011.0,30088.0,33264.0,25380.0
4.0,3.0,21.0,4699.423075798368,0.40059830160235144,0.05089600897169533,0.29815276940612745,0.08776146190440558,0.014036726079539402,0.005511733988307031,0.1434126710045489,8611.0,8415.0,0.4761053662929739,0.501916100704188,0.003,0.6499339201688212,16905.261568816084,36772.45511580869,40216.667984953034,43882.102288447604,29812.41676428952
1.0,1.0,12.0,106.0,0.4434,0.5189,0.0189,0.0,0.0094,0.0,0.0,5188.0,7659.896124248542,0.805,0.7233,0.037,0.4615384615,9500.0,19614.5,46697.0,49921.0,21991.853194587587
1.0,3.0,21.0,62.0,0.4194,0.1935,0.3226,0.0161,0.0,0.0161,0.4032,2008.0,4288.216112536457,0.5392,0.5098,0.107,0.45025512844219473,9500.0,14554.0,19702.0,17523.0,18067.0
1.0,3.0,21.0,94.0,0.0213,0.5638,0.1383,0.0,0.0,0.0,0.3085,8290.0,5191.486882285246,0.6176,0.5647,0.1,0.4475476839,13000.0,14091.0,20431.0,22810.0,22019.0
1.0,1.0,41.0,32.0,0.7813,0.2188,0.0,0.0,0.0,0.0,0.9688,15563.0,7269.558129961804,0.6,1.0,0.089,0.4105263158,14368.60395408708,22613.5,43459.0,44309.0,29186.573590818927
1.0,3.0,12.0,371.0,0.3127,0.2857,0.0836,0.0243,0.0189,0.0081,0.0,3498.0,7361.0,0.77,0.7933,0.028,0.8017241379,18446.0,55207.0,23846.0,25524.0,34224.0
3.0,3.0,11.0,298.0,0.6443,0.2315,0.0604,0.0235,0.0134,0.0034,0.0,7090.0,6250.0,0.6,0.7556,0.074,0.6042780749,33498.0,23893.0,27379.0,28672.0,26907.0
1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15044480520519898,6665.0,3978.3688762459196,0.5319,0.7234,0.041,0.4393939394,9995.0,18515.0,21065.0,14987.0,21360.0
1.0,3.0,11.0,474.0,0.4262,0.0485,0.1772,0.1878,0.0105,0.0127,0.0,8217.0,7618.0,0.32,0.4457,0.062,0.4946070878,9500.0,21596.0,34052.0,34540.0,32369.0
1.0,1.0,32.0,9.0,0.8889,0.1111,0.0,0.0,0.0,0.0,0.0,11573.0,7370.351146901704,0.25,0.0,0.0,0.4985750530468788,10983.012999906314,18815.0,42956.0,44424.0,6780.0
1.0,2.0,11.0,241.0,0.5851,0.0747,0.1328,0.0498,0.0041,0.0,0.0,1727.0,5101.507909970374,0.4686,0.8698,0.111,0.6293706294,9500.0,17136.0,18153.0,23534.0,48329.0
1.0,3.0,21.0,53.0,0.0,0.0189,0.283,0.6226,0.0566,0.0,0.6792,1358.0,3981.4327732301786,0.5,0.0,0.0,0.4592438513180873,9811.544610711513,11675.0,14040.0,13321.0,14144.91030897336
4.0,2.0,21.0,9673.415494559498,0.44299006690884785,0.025274533915240593,0.2698322174242329,0.11352370665960976,0.003598353344622829,0.0029973818577262654,0.22438074722259532,7458.0,12055.0,0.3058554240271443,0.39216543707454066,0.052,0.6970179228694695,20702.322893252105,51278.51119776749,52357.227148986756,58410.12696752252,34636.853423633205
1.0,3.0,21.0,943.0,0.6384,0.0859,0.1357,0.0095,0.0095,0.0042,0.0,3003.0,5484.0,0.4796,0.5378,0.137,0.4890978196,13097.0,26362.0,40867.0,43938.0,25474.0
1.0,1.0,11.0,642.0,0.1931,0.3349,0.4034,0.0187,0.0016,0.0031,0.0,5053.0,6072.81763703059,0.2759,0.0,0.147,0.5141065831,11936.535498107787,14686.5,32642.0,33572.0,15746.0
1.0,3.0,21.0,42.0,0.3333,0.0238,0.0714,0.5714,0.0,0.0,0.4524,5697.0,5150.919046523981,0.4324,0.0,0.0,0.46838024495871744,9189.105004414168,9145.0,16379.0,20898.0,11434.0
2.0,3.0,21.0,190.0,0.6895,0.1211,0.1474,0.0263,0.0053,0.0053,0.0,11958.0,5875.0,0.3829,0.6306,0.077,0.5265322119869585,15024.0,26368.0,56713.0,53766.0,28600.0
2.0,3.0,12.0,127.0,0.6063,0.189,0.1181,0.0079,0.0,0.0157,0.0,2075.0,2933.0,0.773,0.7546,0.283,0.4028103044,22764.0,13311.0,24021.0,24323.0,25879.0
4.0,2.0,11.0,3819.1913365640976,0.3650367029753586,0.0938739619133141,0.3059467586265604,0.07820664759529979,0.013070397921846555,0.007070118214066237,0.2315442540631873,9151.0,7798.0,0.41602282959621534,0.3419526219032346,0.0,0.6586630144625312,16241.184126898901,34328.879888431475,38209.59944098574,41463.246770773985,29159.766374715608
1.0,1.0,41.0,131.0,0.9313,0.0458,0.0076,0.0153,0.0,0.0,0.2977,11675.0,6085.0,0.5285,0.7306,0.078,0.4534161491,9454.0,30663.5,37807.0,38384.0,15395.0
1.0,3.0,11.0,282.0,0.0993,0.2553,0.5851,0.0035,0.0,0.0,0.0,1663.0,5784.33951848486,0.878,0.7861,0.133,0.2661290323,7943.0,17655.0,29852.0,31320.0,22633.0
1.0,3.0,41.0,92.0,0.5217,0.3804,0.0109,0.0326,0.0,0.0109,0.0,9838.0,7066.56641183187,0.125,0.1641,0.179,0.305,5481.0,21715.0,42815.0,42107.0,9054.0
1.0,3.0,12.0,232.0,0.25,0.625,0.0345,0.0043,0.0129,0.0086,0.0,3032.0,4889.4441635079975,0.7448,0.6286,0.082,0.4609336609,9500.0,14377.0,24244.0,23585.0,28566.0
1.0,3.0,21.0,112.0,0.0714,0.0446,0.7054,0.0982,0.0089,0.0446,0.0179,2747.0,4826.979732671292,0.617,0.5887,0.25,0.4666666667,9833.0,14999.0,16204.0,19553.0,22310.0
1.0,3.0,13.0,115.0,0.3043,0.0522,0.3565,0.1652,0.0,0.0261,0.0,2532.0,7200.641470951731,0.2791,0.3814,0.045,0.4919354839,14875.0,22224.0,40226.0,45343.0,26323.0
1.0,3.0,21.0,342.0,0.2778,0.1199,0.3596,0.1082,0.0058,0.0088,0.0,4136.0,5983.156353840994,0.4005,0.3726,0.165,0.4404761905,7853.0,19945.0,35365.0,34633.0,31338.0
1.0,3.0,12.0,128.0,0.2344,0.0938,0.0703,0.0469,0.0625,0.0313,0.0,2548.0,5877.4958897524875,0.5,0.4008,0.098,0.3821656051,9500.0,17561.5,30089.0,32850.0,36490.0
2.0,3.0,21.0,143.0,0.1259,0.1329,0.5105,0.0559,0.0,0.0,0.0,2957.0,5690.286394322018,0.6164,0.6438,0.094,0.4595959596,20000.0,15273.0,30175.0,32671.0,35073.0
1.0,3.0,11.0,21.0,0.0,0.0952,0.619,0.2381,0.0,0.0,0.0,1882.0,4898.088878686154,0.6667,0.0,0.0,0.6111111111,10457.419798216892,427.0,15995.0,21289.0,20542.0
1.0,3.0,12.0,384.0,0.4297,0.0104,0.4688,0.0208,0.0078,0.0052,0.0,2785.0,3203.0,0.7701,0.8391,0.102,0.4880952381,8750.0,20081.5,29409.0,30851.0,26041.0
1.0,3.0,11.0,188.0,0.234,0.1915,0.4309,0.0213,0.0106,0.0,0.0,7200.0,4649.105250510615,0.5014,0.532,0.044,0.4712643678,6332.0,24102.0,27646.0,21049.0,20615.0
1.0,3.0,21.0,113.0,0.4425,0.3009,0.1681,0.0088,0.0,0.0,0.0265,3737.0,4676.961206299904,0.413,0.3739,0.129,0.5128205128,5500.0,11620.5,17454.0,18641.0,20623.0
1.0,3.0,21.0,450.0,0.1267,0.6089,0.1956,0.0267,0.0,0.0,0.0,3527.0,6010.0,0.6724,0.5543,0.092,0.4395318596,12547.0,15144.5,30440.0,31406.0,25924.0
1.0,3.0,12.0,28.0,0.3929,0.1786,0.0357,0.0,0.0,0.0,0.1429,3820.0,4908.0,0.9012,0.9383,0.094,0.437267658,9500.0,17342.0,25329.0,25893.0,25597.0
1.0,3.0,21.0,119.0,0.479,0.1092,0.3277,0.0252,0.0084,0.0084,0.0,7581.0,6299.73688096164,0.65,0.5583,0.043,0.5435909269612773,9833.0,36255.5,25275.0,29832.0,15897.0
1.0,3.0,12.0,279.0,0.1183,0.8065,0.043,0.0,0.0072,0.0,0.0,3690.0,6790.306013315276,0.403,0.4622,0.083,0.3854166667,6333.0,15474.5,38943.0,41002.0,17920.0
1.0,3.0,21.0,113.0,0.3805,0.1947,0.2566,0.0796,0.0,0.0,0.2832,5415.0,5612.28248637738,0.3469,0.0,0.0,0.50625,13267.91428508355,12402.0,28194.967716527433,29980.61321266885,28141.0
1.0,3.0,12.0,59.0,0.5424,0.0678,0.339,0.0339,0.0,0.0,0.3051,5026.0,5676.557185926875,0.4216,0.5441,0.185,0.546875,9465.0,13274.5,16096.0,24962.0,28366.0
1.0,1.0,22.0,63.0,0.3968,0.2698,0.0952,0.0,0.0159,0.0,0.0,6488.0,6293.686661223319,0.6341,0.7439,0.047,0.5192674374578119,9500.0,29854.0,31537.42520367321,33687.35738840834,24490.0
1.0,3.0,11.0,475.0,0.0716,0.8084,0.0295,0.0084,0.0126,0.0,0.0,3001.0,5527.937296453483,0.6721,0.5512,0.131,0.3634590377,9500.0,13550.0,28962.0,29345.0,23431.0
4.0,2.0,13.0,2620.011559390904,0.35608853691270026,0.10751290441280625,0.3165746539686233,0.06343011655560599,0.015054018654768936,0.007116593255220224,0.23827092992751847,8066.0,6800.0,0.44882019928228095,0.35025763585640546,0.046,0.6409615322181905,15285.813649437978,30292.216829688266,34682.7787114715,37310.61434121503,27169.772757776656
1.0,3.0,12.0,60.0,0.05,0.9333,0.0167,0.0,0.0,0.0,0.3667,1525.0,4645.835771078018,0.7849,0.6989,0.03,0.4,6786.0,14123.5,18580.0,19509.0,22755.0
1.0,3.0,33.0,58.0,0.9138,0.069,0.0,0.0172,0.0,0.0,0.0,506.0,4466.278448956583,0.5663,0.5542,0.0,0.4759384032026124,7978.0,15000.0,15683.0,16847.954809670387,12810.0
1.0,3.0,21.0,675.0,0.0741,0.3511,0.1022,0.0326,0.0044,0.0,0.3007,7327.0,5438.141728246477,0.7172,0.7376,0.171,0.4396949629,10521.0,17298.0,29378.0,28631.0,42079.0
1.0,1.0,21.0,47.0,0.2128,0.2128,0.3191,0.0,0.0,0.0,0.0,17954.0,7380.997508611637,0.4079,0.1974,0.08,0.4712643678,12036.329578807807,20144.5,25522.0,36552.0,24430.0
1.0,3.0,11.0,138.0,0.3623,0.442,0.1159,0.0652,0.0145,0.0,0.1087,1939.0,6356.727456478503,0.4565,0.5145,0.106,0.4319327731,6365.0,17832.0,40522.0,39191.0,18019.0
1.0,1.0,32.0,115.0,0.8087,0.0261,0.0174,0.0174,0.0,0.0,0.9565,9431.0,6480.85032440427,0.3004,0.3176,0.086,0.3939393939,9500.0,19570.0,31082.0,34679.0,22360.195854061014
1.0,1.0,23.0,95.0,0.8105,0.1368,0.0,0.0105,0.0,0.0,0.1158,4994.0,5518.805420306124,0.3333,0.1489,0.08,0.3925233645,4266.0,16347.0,25437.0,26587.0,17995.0
1.0,2.0,21.0,186.0,0.0376,0.8656,0.043,0.0108,0.0,0.0,0.0,5794.0,4228.0,0.9563,0.9325,0.057,0.4053337057,13271.0,13648.0,24269.0,27427.0,29683.0
1.0,3.0,21.0,38.0,0.4737,0.3421,0.0263,0.0,0.0,0.0,0.6316,2947.0,5718.4327690867285,0.3309,0.4412,0.053,0.3965517241,10175.216558929545,10841.0,16729.0,25313.0,11250.0
1.0,1.0,32.0,270.0,0.5778,0.0296,0.0704,0.0037,0.137,0.0,0.4148,12995.0,6753.785129084953,0.1114,0.0,0.0,0.4590909091,10391.186764128026,17280.0,33598.0,36217.0,10819.0
1.0,1.0,33.0,568.0,0.5299,0.0792,0.0687,0.007,0.2359,0.007,0.294,5437.0,5648.211483554105,0.1147,0.0,0.0,0.3936567164,10537.731472304215,14777.0,25512.0,27384.0,11592.0
2.0,3.0,23.0,121.0,0.3636,0.3884,0.0661,0.0083,0.0,0.0083,0.0,5379.0,5342.0,0.6881,0.9703,0.167,0.4393305439,13020.979252493236,20335.0,26741.0,27420.0,23361.0
1.0,1.0,21.0,127.0,0.2756,0.6693,0.0236,0.0315,0.0,0.0,0.4252,6003.0,8085.759453343461,0.3516,0.5549,0.075,0.4285714286,11200.0,31076.0,53160.0,54820.0,27887.0
1.0,3.0,11.0,186.0,0.043,0.5,0.0806,0.0054,0.0,0.0,0.2366,10018.0,5098.693537970767,0.7119,0.6066,0.119,0.4720384847,10667.0,10876.0,19448.0,21396.0,22770.0
2.0,3.0,21.0,185.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1622,1346.0,2367.0,0.8827,0.1173,0.15,0.3135704875,5000.0,0.0,17550.0,18772.0,17004.0
1.0,3.0,23.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3563.0,5416.244291024491,0.8453,0.0,0.0,0.4219858156,8927.744958270403,0.0,18413.0,24620.0,10899.0
1.0,3.0,13.0,111.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1844.0,3988.2026842464475,1.0,0.0,0.0,0.4482758621,8210.503107151879,0.0,16496.0,14822.0,10656.0
1.0,2.0,13.0,185.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027,3852.0,1929.0,0.5405,0.0,0.0,0.3959390863,8615.364149713108,0.0,16082.0,18183.0,10644.0
1.0,3.0,21.0,72.0,0.4028,0.4306,0.1111,0.0417,0.0,0.0,0.7778,2995.0,4849.69214121153,0.3455,0.3455,0.174,0.5052631579,3417.0,15269.0,22156.0,21259.0,16656.0
1.0,3.0,33.0,21.0,0.8095,0.0476,0.1429,0.0,0.0,0.0,0.0952,6112.0,5111.063916863903,0.5641,0.4103,0.163,0.4705882353,11098.407402798517,17239.0,15143.0,20020.0,19355.0
1.0,3.0,12.0,128.0,0.3125,0.5938,0.0156,0.0078,0.0,0.0,0.0156,3705.0,5431.457844290975,0.5924,0.4502,0.0,0.4745762712,4913.0,14316.0,19009.0,23391.0,10922.0
1.0,2.0,11.0,181.0,0.1602,0.4862,0.2541,0.0276,0.0,0.0,0.0,3932.0,4334.0,0.6364,0.5682,0.057,0.4053337057,13271.0,13648.0,24269.0,27427.0,29995.0
1.0,3.0,11.0,28.0,0.1429,0.0714,0.75,0.0357,0.0,0.0,0.6071,6369.0,4803.1658807740105,0.6418,0.3582,0.148,0.3125,5417.0,13181.0,10320.0,15460.0,15305.590184144732
1.0,3.0,11.0,125.0,0.592,0.048,0.32,0.016,0.008,0.0,0.0,8340.0,5624.0,0.4167,0.2679,0.0,0.5118110236,9500.0,29961.0,49172.0,51401.0,30723.0
1.0,3.0,11.0,17.0,0.1765,0.1765,0.6471,0.0,0.0,0.0,0.0,2848.0,4659.293815656534,0.9429,0.8857,0.0,0.3823529412,5304.0,14218.5,15728.0,18063.0,24600.0
1.0,3.0,33.0,71.0,0.1408,0.1127,0.7042,0.0423,0.0,0.0,0.0,3920.0,5043.74030586598,0.9762,0.9524,0.0,0.375,5030.0,16436.0,17017.0,20588.0,24022.0
1.0,3.0,12.0,75.0,0.56,0.0667,0.3733,0.0,0.0,0.0,0.0,2341.0,4370.955463242401,0.6398,0.7205,0.26,0.5431472081,6333.0,16204.5,18979.0,17430.0,21619.0
1.0,3.0,12.0,209.0,0.134,0.7703,0.0383,0.0239,0.0,0.0,0.1962,2552.0,4672.210319988769,0.7759,0.7241,0.171,0.4792843691,14750.0,14317.0,22917.0,22404.0,31461.0
1.0,3.0,12.0,221.0,0.1538,0.6787,0.0633,0.0045,0.0045,0.0045,0.276,2848.0,5472.0,0.7748,0.6847,0.171,0.4792843691,14750.0,14317.0,22917.0,22404.0,33116.0
3.0,3.0,12.0,119.0,0.5882,0.0504,0.1513,0.084,0.0924,0.0252,0.042,3789.0,5182.696117245249,0.5294,0.5686,0.181,0.6745007930814397,30750.0,49729.0,31874.0,27881.0,28076.0
3.0,1.0,21.0,5166.0,0.294,0.1024,0.103,0.3581,0.0015,0.0037,0.139,5869.0,12224.0,0.2972,0.2231,0.032,0.6727254668,14615.0,39205.0,59911.0,68011.0,23503.0
3.0,1.0,12.0,4054.0,0.3399,0.1132,0.1527,0.2425,0.0057,0.0123,0.1145,6953.0,11157.0,0.4095,0.3136,0.032,0.6727254668,14615.0,39205.0,59911.0,68011.0,22627.0
1.0,3.0,22.0,108.0,0.8148,0.0926,0.0,0.0185,0.0093,0.0,0.0,3772.0,4855.060339432841,0.1338,0.0,0.283,0.4920764210477966,9755.347059231053,11253.562281388196,14807.0,18692.0,13189.0
1.0,3.0,13.0,152.0,0.4539,0.0592,0.0,0.0,0.0,0.0,0.0,5170.0,6250.0,0.7204,0.6935,0.189,0.364978903,9500.0,10322.0,21845.0,20650.0,32107.0
1.0,3.0,22.0,615.0,0.5024,0.2033,0.0472,0.0033,0.0,0.0016,0.0,517.0,6542.0,0.7318,0.7529,0.072,0.3694581281,9500.0,13262.0,25848.0,25364.0,31161.0
1.0,3.0,13.0,436.0,0.3303,0.0711,0.3739,0.0688,0.0206,0.0161,0.0,4639.0,5120.4374623274525,0.4684,0.4904,0.033,0.5639097744,7917.0,23753.0,23468.0,23668.0,34292.0
1.0,3.0,12.0,151.0,0.2583,0.053,0.6225,0.0662,0.0,0.0,0.0,4230.0,5813.3864801532945,0.4583,0.5875,0.065,0.4081632653,9500.0,18250.0,32528.0,32281.0,23141.0
1.0,3.0,12.0,380.0,0.0421,0.0105,0.8895,0.0105,0.0,0.0132,0.3053,1821.0,5882.0,0.5512,0.4271,0.067,0.3432835821,7476.0,19986.0,33590.0,36075.0,28463.0
